<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20181214,100100,1129.0800000,1129.0800000,1128.1500000,1128.2800000,3735273
RTSI,1,20181214,100200,1128.5100000,1128.5400000,1124.9200000,1124.9200000,1848293
RTSI,1,20181214,100300,1124.9100000,1124.9100000,1124.1700000,1124.8900000,1063096
RTSI,1,20181214,100400,1124.8400000,1125.3500000,1124.6300000,1125.2200000,798166
RTSI,1,20181214,100500,1125.2000000,1125.2000000,1123.7700000,1124.0300000,1018915
RTSI,1,20181214,100600,1124.0200000,1124.0200000,1123.4000000,1123.7300000,1034039
RTSI,1,20181214,100700,1123.7800000,1124.4700000,1123.7800000,1124.2000000,941686
RTSI,1,20181214,100800,1124.1400000,1124.7300000,1124.1400000,1124.4900000,598448
RTSI,1,20181214,100900,1124.5100000,1124.7500000,1124.3900000,1124.4800000,609323
RTSI,1,20181214,101000,1124.4700000,1124.8000000,1124.3100000,1124.7300000,516042
RTSI,1,20181214,101100,1124.7300000,1124.7400000,1124.1800000,1124.2500000,1210337
RTSI,1,20181214,101200,1124.2500000,1124.7600000,1123.9400000,1124.6400000,920804
RTSI,1,20181214,101300,1124.6200000,1124.8600000,1124.5900000,1124.7100000,619236
RTSI,1,20181214,101400,1124.7200000,1124.7200000,1123.6600000,1123.6600000,417421
RTSI,1,20181214,101500,1123.6500000,1123.7000000,1123.4600000,1123.5500000,346316
RTSI,1,20181214,101600,1123.5900000,1123.6500000,1123.2600000,1123.5900000,936336
RTSI,1,20181214,101700,1123.5900000,1123.8300000,1123.3400000,1123.4500000,2369215
RTSI,1,20181214,101800,1123.4600000,1123.9000000,1123.3200000,1123.8200000,726805
RTSI,1,20181214,101900,1123.8300000,1124.0900000,1123.8300000,1124.0400000,409095
RTSI,1,20181214,102000,1124.0400000,1124.0400000,1123.1400000,1123.1400000,907011
RTSI,1,20181214,102100,1123.2000000,1123.2000000,1122.8900000,1122.9900000,608558
RTSI,1,20181214,102200,1122.9000000,1122.9500000,1122.5300000,1122.6100000,848411
RTSI,1,20181214,102300,1122.6700000,1122.6700000,1122.2700000,1122.3000000,888633
RTSI,1,20181214,102400,1122.3000000,1122.3000000,1121.3900000,1121.4800000,1707262
RTSI,1,20181214,102500,1121.4800000,1121.9000000,1121.3700000,1121.7600000,1130495
RTSI,1,20181214,102600,1121.7600000,1121.7600000,1119.6100000,1120.0700000,2292868
RTSI,1,20181214,102700,1120.1900000,1120.6800000,1120.1900000,1120.5000000,881134
RTSI,1,20181214,102800,1120.5500000,1121.2900000,1120.5400000,1121.1800000,841811
RTSI,1,20181214,102900,1121.1800000,1121.4900000,1120.9800000,1121.4600000,513735
RTSI,1,20181214,103000,1121.4600000,1121.6000000,1121.1900000,1121.2300000,503874
RTSI,1,20181214,103100,1121.2300000,1121.3300000,1120.9800000,1121.2500000,500470
RTSI,1,20181214,103200,1121.1800000,1121.5700000,1121.0900000,1121.5600000,860955
RTSI,1,20181214,103300,1121.5700000,1121.7800000,1121.2700000,1121.3500000,1062728
RTSI,1,20181214,103400,1121.4400000,1121.6700000,1121.2500000,1121.6700000,658782
RTSI,1,20181214,103500,1121.7700000,1121.8200000,1121.3800000,1121.6700000,689163
RTSI,1,20181214,103600,1121.6400000,1121.6400000,1120.5300000,1120.6100000,2120707
RTSI,1,20181214,103700,1120.6600000,1121.2200000,1120.5900000,1120.8900000,1744383
RTSI,1,20181214,103800,1120.8600000,1120.8800000,1119.5500000,1119.7800000,1516705
RTSI,1,20181214,103900,1119.6700000,1120.3000000,1119.5200000,1120.2400000,2719726
RTSI,1,20181214,104000,1120.2400000,1120.7400000,1120.1600000,1120.1900000,804492
RTSI,1,20181214,104100,1120.1900000,1120.4400000,1120.0700000,1120.4100000,537779
RTSI,1,20181214,104200,1120.3800000,1120.6500000,1120.3800000,1120.5000000,506085
RTSI,1,20181214,104300,1120.5400000,1120.9400000,1120.4400000,1120.9400000,491496
RTSI,1,20181214,104400,1120.9400000,1120.9700000,1120.8500000,1120.8600000,418130
RTSI,1,20181214,104500,1120.8700000,1120.9900000,1120.7400000,1120.8400000,591511
RTSI,1,20181214,104600,1120.9100000,1120.9400000,1120.6200000,1120.8200000,162210
RTSI,1,20181214,104700,1120.8200000,1120.9900000,1120.8000000,1120.8700000,308458
RTSI,1,20181214,104800,1120.9000000,1121.3900000,1120.8600000,1121.3800000,930223
RTSI,1,20181214,104900,1121.3900000,1121.8500000,1121.3900000,1121.8500000,704806
RTSI,1,20181214,105000,1121.8500000,1122.3300000,1121.8500000,1122.3200000,1028924
RTSI,1,20181214,105100,1122.3500000,1122.3500000,1122.0400000,1122.1200000,912051
RTSI,1,20181214,105200,1122.1500000,1122.5400000,1122.1500000,1122.4600000,204114
RTSI,1,20181214,105300,1122.4600000,1122.4900000,1122.2500000,1122.2600000,517837
RTSI,1,20181214,105400,1122.2600000,1122.5800000,1122.2400000,1122.5800000,259312
RTSI,1,20181214,105500,1122.5800000,1122.8500000,1122.5200000,1122.5200000,223755
RTSI,1,20181214,105600,1122.5100000,1122.7100000,1122.3200000,1122.3300000,183220
RTSI,1,20181214,105700,1122.3300000,1122.7100000,1122.2000000,1122.5600000,390043
RTSI,1,20181214,105800,1122.5000000,1122.5500000,1121.1700000,1121.1700000,2660551
RTSI,1,20181214,105900,1121.1600000,1121.3000000,1120.8500000,1121.3000000,328270
RTSI,1,20181214,110000,1121.1900000,1121.6100000,1120.5500000,1120.5500000,865945
RTSI,1,20181214,110100,1120.5800000,1120.9700000,1119.0600000,1119.0600000,2749727
RTSI,1,20181214,110200,1119.0800000,1119.0900000,1117.5400000,1118.2100000,2487374
RTSI,1,20181214,110300,1118.2300000,1119.0600000,1118.2300000,1119.0600000,645209
RTSI,1,20181214,110400,1119.0700000,1119.9700000,1119.0600000,1119.9600000,525250
RTSI,1,20181214,110500,1119.9800000,1121.3000000,1119.9700000,1120.9200000,2111492
RTSI,1,20181214,110600,1120.9300000,1120.9300000,1120.3300000,1120.4600000,506192
RTSI,1,20181214,110700,1120.4600000,1120.7400000,1120.2800000,1120.6700000,1792633
RTSI,1,20181214,110800,1120.4900000,1121.0800000,1120.3300000,1120.5000000,1825186
RTSI,1,20181214,110900,1120.5100000,1120.8800000,1120.3400000,1120.7200000,799497
RTSI,1,20181214,111000,1120.7700000,1120.9100000,1120.6200000,1120.7900000,1039788
RTSI,1,20181214,111100,1120.7900000,1120.7900000,1119.7400000,1119.9300000,3167078
RTSI,1,20181214,111200,1119.9200000,1120.2000000,1119.0200000,1119.0600000,2308763
RTSI,1,20181214,111300,1119.0200000,1119.4300000,1118.9500000,1119.2800000,1404990
RTSI,1,20181214,111400,1119.3700000,1119.4800000,1119.0100000,1119.2100000,2411825
RTSI,1,20181214,111500,1119.0100000,1120.3100000,1119.0100000,1120.1300000,1062779
RTSI,1,20181214,111600,1120.1200000,1120.1200000,1119.3000000,1119.3000000,1381300
RTSI,1,20181214,111700,1119.2700000,1119.8400000,1119.2700000,1119.4100000,2090240
RTSI,1,20181214,111800,1119.4000000,1119.4000000,1118.3900000,1118.7200000,1911747
RTSI,1,20181214,111900,1118.7500000,1118.9400000,1118.3400000,1118.8200000,2748378
RTSI,1,20181214,112000,1118.9200000,1119.0400000,1118.4100000,1118.4800000,1093619
RTSI,1,20181214,112100,1118.5200000,1119.0000000,1118.5200000,1118.6900000,1889859
RTSI,1,20181214,112200,1118.7100000,1119.1500000,1118.5000000,1119.0200000,1101296
RTSI,1,20181214,112300,1119.0500000,1119.8100000,1118.9800000,1119.7800000,964752
RTSI,1,20181214,112400,1119.7800000,1119.9400000,1119.5000000,1119.8400000,584762
RTSI,1,20181214,112500,1119.8100000,1119.8200000,1119.1200000,1119.8200000,1468120
RTSI,1,20181214,112600,1119.8300000,1119.8700000,1119.1600000,1119.4000000,1155904
RTSI,1,20181214,112700,1119.3900000,1119.5500000,1119.1500000,1119.4400000,987164
RTSI,1,20181214,112800,1119.4100000,1119.4300000,1119.0000000,1119.0500000,746595
RTSI,1,20181214,112900,1119.0000000,1119.0700000,1118.6400000,1118.8300000,933974
RTSI,1,20181214,113000,1118.9000000,1118.9000000,1118.6200000,1118.6300000,835468
RTSI,1,20181214,113100,1118.6400000,1118.6900000,1118.1100000,1118.1100000,2036801
RTSI,1,20181214,113200,1118.0900000,1118.1900000,1117.6000000,1117.8600000,3593317
RTSI,1,20181214,113300,1117.8600000,1118.5200000,1117.8300000,1118.4000000,1450600
RTSI,1,20181214,113400,1118.4500000,1118.6600000,1118.3800000,1118.5900000,1019625
RTSI,1,20181214,113500,1118.6400000,1119.2100000,1118.6000000,1119.1000000,1374847
RTSI,1,20181214,113600,1119.1200000,1119.1500000,1118.7000000,1119.0000000,3188775
RTSI,1,20181214,113700,1119.0600000,1119.1300000,1118.8000000,1119.0000000,822480
RTSI,1,20181214,113800,1119.0500000,1119.2700000,1118.8400000,1119.2300000,479665
RTSI,1,20181214,113900,1119.2900000,1119.2900000,1118.5200000,1118.5200000,710756
RTSI,1,20181214,114000,1118.5200000,1118.7200000,1118.2100000,1118.3800000,753369
RTSI,1,20181214,114100,1118.4200000,1118.8500000,1118.2700000,1118.7700000,1709149
RTSI,1,20181214,114200,1118.7800000,1119.2500000,1118.7800000,1119.2000000,767527
RTSI,1,20181214,114300,1119.2400000,1119.4200000,1119.0500000,1119.1400000,578306
RTSI,1,20181214,114400,1119.2800000,1119.4000000,1119.0200000,1119.0200000,1014295
RTSI,1,20181214,114500,1119.0700000,1119.2000000,1118.9500000,1119.0600000,1499188
RTSI,1,20181214,114600,1119.0900000,1119.2700000,1118.9700000,1119.0100000,1338957
RTSI,1,20181214,114700,1119.0100000,1119.0700000,1118.7900000,1118.9400000,662531
RTSI,1,20181214,114800,1118.9000000,1119.8500000,1118.7700000,1119.6300000,1465619
RTSI,1,20181214,114900,1119.5700000,1119.9400000,1119.1900000,1119.8900000,1536464
RTSI,1,20181214,115000,1119.8500000,1119.8500000,1119.0800000,1119.0900000,836933
RTSI,1,20181214,115100,1119.1100000,1119.2300000,1118.8900000,1119.0700000,1226104
RTSI,1,20181214,115200,1119.0800000,1119.0800000,1118.4400000,1118.6000000,1695501
RTSI,1,20181214,115300,1118.5500000,1118.7500000,1118.4700000,1118.5000000,453662
RTSI,1,20181214,115400,1118.4900000,1118.5100000,1117.7400000,1118.3800000,1338327
RTSI,1,20181214,115500,1118.4400000,1118.9700000,1118.3900000,1118.8200000,837000
RTSI,1,20181214,115600,1118.8200000,1118.8700000,1118.0300000,1118.1500000,3183841
RTSI,1,20181214,115700,1118.0600000,1118.2500000,1117.4200000,1117.6100000,1344876
RTSI,1,20181214,115800,1117.6300000,1118.4300000,1117.5300000,1118.3800000,803753
RTSI,1,20181214,115900,1118.4100000,1118.4300000,1117.6200000,1117.6200000,1165321
RTSI,1,20181214,120000,1117.6600000,1117.6600000,1116.6300000,1116.6600000,2502288
RTSI,1,20181214,120100,1116.7200000,1116.7200000,1116.3400000,1116.6500000,1615768
RTSI,1,20181214,120200,1116.6000000,1117.2300000,1116.4300000,1117.1400000,1264232
RTSI,1,20181214,120300,1117.1600000,1117.8700000,1117.1600000,1117.8600000,1219458
RTSI,1,20181214,120400,1117.8900000,1118.3200000,1117.7000000,1117.7600000,771521
RTSI,1,20181214,120500,1117.7500000,1117.7500000,1117.3300000,1117.6000000,423545
RTSI,1,20181214,120600,1117.6500000,1117.8300000,1117.4700000,1117.7100000,776126
RTSI,1,20181214,120700,1117.7100000,1117.8100000,1117.4100000,1117.5700000,635879
RTSI,1,20181214,120800,1117.5900000,1117.7600000,1117.4100000,1117.6200000,639015
RTSI,1,20181214,120900,1117.6700000,1117.8700000,1117.5600000,1117.7400000,853138
RTSI,1,20181214,121000,1117.7100000,1118.3800000,1117.7000000,1118.1300000,1149545
RTSI,1,20181214,121100,1118.1200000,1118.3200000,1117.9200000,1117.9600000,466902
RTSI,1,20181214,121200,1117.9600000,1118.1300000,1117.8100000,1118.1300000,399030
RTSI,1,20181214,121300,1118.1500000,1118.2100000,1117.8800000,1117.8800000,510421
RTSI,1,20181214,121400,1117.7800000,1118.0900000,1117.7400000,1118.0200000,584302
RTSI,1,20181214,121500,1118.0400000,1118.7200000,1118.0400000,1118.7000000,476884
RTSI,1,20181214,121600,1118.7200000,1118.7200000,1118.2600000,1118.2600000,498402
RTSI,1,20181214,121700,1118.2600000,1118.6100000,1118.2600000,1118.4800000,220838
RTSI,1,20181214,121800,1118.4900000,1118.6300000,1118.3300000,1118.4200000,762697
RTSI,1,20181214,121900,1118.4300000,1118.4900000,1118.2100000,1118.4100000,580650
RTSI,1,20181214,122000,1118.4000000,1118.4600000,1118.2000000,1118.3900000,129756
RTSI,1,20181214,122100,1118.3800000,1118.4200000,1118.0900000,1118.1400000,236930
RTSI,1,20181214,122200,1118.1700000,1118.3800000,1118.1000000,1118.3700000,520826
RTSI,1,20181214,122300,1118.3600000,1118.4000000,1118.1500000,1118.1500000,366906
RTSI,1,20181214,122400,1118.1800000,1118.2600000,1117.9300000,1118.1100000,545297
RTSI,1,20181214,122500,1118.1100000,1118.1600000,1117.8400000,1118.0900000,535113
RTSI,1,20181214,122600,1118.1100000,1118.1100000,1117.8000000,1117.9000000,375214
RTSI,1,20181214,122700,1117.9000000,1117.9200000,1117.7200000,1117.7400000,260021
RTSI,1,20181214,122800,1117.7000000,1118.1300000,1117.4300000,1117.8100000,965130
RTSI,1,20181214,122900,1117.8000000,1117.9400000,1117.7200000,1117.9100000,472925
RTSI,1,20181214,123000,1117.9100000,1118.0000000,1117.7900000,1117.9100000,560696
RTSI,1,20181214,123100,1117.9600000,1117.9600000,1117.3200000,1117.3800000,719286
RTSI,1,20181214,123200,1117.3700000,1117.7300000,1117.2600000,1117.7300000,664159
RTSI,1,20181214,123300,1117.7800000,1118.3000000,1117.7700000,1118.3000000,638414
RTSI,1,20181214,123400,1118.3200000,1118.6400000,1118.2100000,1118.6300000,938560
RTSI,1,20181214,123500,1118.6300000,1118.7800000,1118.5200000,1118.7100000,467000
RTSI,1,20181214,123600,1118.7000000,1118.7800000,1118.4700000,1118.6400000,462655
RTSI,1,20181214,123700,1118.6400000,1118.8500000,1118.6200000,1118.7500000,451560
RTSI,1,20181214,123800,1118.7400000,1118.7400000,1118.2600000,1118.2800000,339975
RTSI,1,20181214,123900,1118.2800000,1118.7600000,1118.2700000,1118.7400000,558610
RTSI,1,20181214,124000,1118.7100000,1119.3600000,1118.6000000,1119.0600000,715281
RTSI,1,20181214,124100,1119.0400000,1119.0800000,1118.7600000,1118.7800000,612968
RTSI,1,20181214,124200,1118.7600000,1118.7600000,1118.5600000,1118.5600000,295055
RTSI,1,20181214,124300,1118.5600000,1118.9500000,1118.3100000,1118.7400000,482535
RTSI,1,20181214,124400,1118.7800000,1118.8100000,1118.3400000,1118.3900000,645042
RTSI,1,20181214,124500,1118.4000000,1118.4000000,1117.8900000,1118.1100000,485086
RTSI,1,20181214,124600,1118.1300000,1118.1300000,1117.8900000,1117.9000000,286783
RTSI,1,20181214,124700,1117.9000000,1117.9100000,1117.5400000,1117.6400000,798475
RTSI,1,20181214,124800,1117.5300000,1117.7400000,1117.3000000,1117.3000000,802566
RTSI,1,20181214,124900,1117.2700000,1117.3300000,1116.9400000,1117.2500000,1341841
RTSI,1,20181214,125000,1117.2000000,1117.4300000,1117.1300000,1117.2300000,506859
RTSI,1,20181214,125100,1117.2300000,1117.4100000,1117.2100000,1117.3700000,565255
RTSI,1,20181214,125200,1117.2900000,1117.8000000,1117.2400000,1117.7000000,892613
RTSI,1,20181214,125300,1117.6300000,1117.6300000,1117.1800000,1117.3800000,510931
RTSI,1,20181214,125400,1117.4000000,1117.4600000,1116.3300000,1116.6500000,2722070
RTSI,1,20181214,125500,1116.5900000,1116.9700000,1116.5900000,1116.8600000,1300160
RTSI,1,20181214,125600,1116.8300000,1116.8600000,1116.5700000,1116.5900000,444204
RTSI,1,20181214,125700,1116.6400000,1116.6800000,1116.1200000,1116.5800000,733006
RTSI,1,20181214,125800,1116.5500000,1116.8500000,1116.5300000,1116.8500000,561466
RTSI,1,20181214,125900,1116.8500000,1116.9200000,1116.0500000,1116.2800000,651164
RTSI,1,20181214,130000,1116.3100000,1116.3600000,1116.1400000,1116.3400000,388719
RTSI,1,20181214,130100,1116.3500000,1116.9900000,1116.2000000,1116.9900000,680568
RTSI,1,20181214,130200,1117.0300000,1118.3400000,1117.0200000,1118.1700000,1034626
RTSI,1,20181214,130300,1118.1800000,1119.4400000,1118.1800000,1119.4400000,703212
RTSI,1,20181214,130400,1119.4400000,1119.4400000,1118.8200000,1118.9700000,630399
RTSI,1,20181214,130500,1119.0000000,1119.3900000,1118.9100000,1119.3600000,777925
RTSI,1,20181214,130600,1119.4000000,1119.4800000,1119.1000000,1119.2000000,595042
RTSI,1,20181214,130700,1119.2400000,1119.3500000,1119.0700000,1119.1000000,323755
RTSI,1,20181214,130800,1119.1100000,1119.2900000,1118.9700000,1118.9700000,719844
RTSI,1,20181214,130900,1118.9700000,1119.0900000,1118.6800000,1118.8700000,311508
RTSI,1,20181214,131000,1118.8700000,1118.9300000,1118.6200000,1118.6200000,676772
RTSI,1,20181214,131100,1118.6700000,1118.7600000,1118.5200000,1118.7000000,968280
RTSI,1,20181214,131200,1118.7000000,1118.7000000,1118.0700000,1118.0700000,847620
RTSI,1,20181214,131300,1118.0800000,1118.2500000,1117.7700000,1117.9700000,797196
RTSI,1,20181214,131400,1117.9700000,1117.9700000,1117.4100000,1117.4100000,623016
RTSI,1,20181214,131500,1117.4200000,1117.4200000,1117.0600000,1117.0600000,609126
RTSI,1,20181214,131600,1117.0600000,1117.7400000,1117.0400000,1117.7300000,414851
RTSI,1,20181214,131700,1117.6900000,1118.0900000,1117.6600000,1118.0800000,262719
RTSI,1,20181214,131800,1118.0900000,1118.0900000,1117.8400000,1117.9800000,296094
RTSI,1,20181214,131900,1117.9800000,1118.0200000,1117.8300000,1117.8400000,451443
RTSI,1,20181214,132000,1117.8000000,1117.8500000,1117.2900000,1117.2900000,926408
RTSI,1,20181214,132100,1117.3000000,1117.5500000,1117.2700000,1117.5400000,330425
RTSI,1,20181214,132200,1117.5600000,1117.9200000,1117.5600000,1117.7700000,485443
RTSI,1,20181214,132300,1117.7700000,1117.8100000,1117.3700000,1117.5100000,591081
RTSI,1,20181214,132400,1117.5200000,1117.8200000,1117.4900000,1117.8000000,439508
RTSI,1,20181214,132500,1117.8000000,1118.0300000,1117.6600000,1118.0000000,385929
RTSI,1,20181214,132600,1118.0100000,1118.1300000,1117.9000000,1117.9600000,524582
RTSI,1,20181214,132700,1117.9600000,1118.0500000,1117.8100000,1118.0400000,368660
RTSI,1,20181214,132800,1118.1200000,1118.3600000,1118.0800000,1118.3100000,343393
RTSI,1,20181214,132900,1118.3100000,1118.5400000,1118.3100000,1118.5400000,246130
RTSI,1,20181214,133000,1118.5400000,1118.7500000,1118.4700000,1118.7200000,295899
RTSI,1,20181214,133100,1118.7400000,1118.7400000,1117.4300000,1118.1100000,1418205
RTSI,1,20181214,133200,1118.1000000,1119.9900000,1118.1000000,1119.9300000,1114894
RTSI,1,20181214,133300,1119.9500000,1120.0100000,1118.4000000,1118.5500000,1150548
RTSI,1,20181214,133400,1118.5400000,1118.5400000,1118.2500000,1118.3400000,228134
RTSI,1,20181214,133500,1118.3700000,1118.8600000,1118.3700000,1118.8600000,679572
RTSI,1,20181214,133600,1118.8300000,1119.7100000,1118.8300000,1119.4600000,689649
RTSI,1,20181214,133700,1119.4800000,1119.4900000,1117.0200000,1117.0200000,6636472
RTSI,1,20181214,133800,1116.9900000,1117.1100000,1116.5500000,1117.0200000,3110704
RTSI,1,20181214,133900,1117.0500000,1117.8800000,1117.0500000,1117.8400000,1315216
RTSI,1,20181214,134000,1117.8300000,1117.9600000,1117.6500000,1117.6800000,375732
RTSI,1,20181214,134100,1117.6800000,1118.1700000,1117.6800000,1118.1700000,711861
RTSI,1,20181214,134200,1118.1600000,1118.4400000,1118.1200000,1118.3900000,599036
RTSI,1,20181214,134300,1118.4300000,1118.9200000,1118.4000000,1118.8900000,587013
RTSI,1,20181214,134400,1118.8800000,1119.0100000,1118.5300000,1118.7500000,335534
RTSI,1,20181214,134500,1118.7800000,1119.2100000,1118.6800000,1118.9300000,297132
RTSI,1,20181214,134600,1119.0000000,1119.0200000,1118.1400000,1118.1400000,576850
RTSI,1,20181214,134700,1118.1300000,1118.2500000,1117.9500000,1118.1100000,549506
RTSI,1,20181214,134800,1118.1400000,1118.3000000,1117.7600000,1117.9200000,333112
RTSI,1,20181214,134900,1117.9200000,1118.2200000,1117.8200000,1117.9000000,694602
RTSI,1,20181214,135000,1117.9000000,1118.2200000,1117.7300000,1118.2200000,317865
RTSI,1,20181214,135100,1118.2200000,1119.0800000,1117.9500000,1118.7600000,918322
RTSI,1,20181214,135200,1118.7200000,1118.8000000,1118.1900000,1118.2300000,208297
RTSI,1,20181214,135300,1118.2200000,1118.3400000,1118.1000000,1118.2000000,331447
RTSI,1,20181214,135400,1118.3200000,1118.8700000,1118.3200000,1118.8500000,661303
RTSI,1,20181214,135500,1118.8700000,1118.8700000,1118.5900000,1118.7500000,436735
RTSI,1,20181214,135600,1118.7800000,1118.8600000,1118.3500000,1118.4100000,321248
RTSI,1,20181214,135700,1118.4600000,1118.6000000,1118.3300000,1118.3400000,255859
RTSI,1,20181214,135800,1118.3200000,1118.8900000,1118.2500000,1118.8600000,382795
RTSI,1,20181214,135900,1118.8700000,1119.4100000,1118.8000000,1119.2900000,258713
RTSI,1,20181214,140000,1119.2900000,1119.2900000,1118.7900000,1118.8600000,122307
RTSI,1,20181214,140100,1118.9000000,1119.1200000,1118.8500000,1119.1200000,987193
RTSI,1,20181214,140200,1119.1100000,1119.1900000,1118.8500000,1118.8500000,160972
RTSI,1,20181214,140300,1118.8500000,1119.0700000,1118.8400000,1119.0600000,163228
RTSI,1,20181214,140400,1119.0600000,1119.0700000,1118.6500000,1118.6500000,266353
RTSI,1,20181214,140500,1118.6500000,1118.7200000,1118.4900000,1118.5400000,412875
RTSI,1,20181214,140600,1118.5700000,1118.8700000,1118.4800000,1118.7700000,737621
RTSI,1,20181214,140700,1118.7500000,1119.1400000,1118.6700000,1118.6700000,968701
RTSI,1,20181214,140800,1118.6600000,1118.6600000,1118.4900000,1118.5300000,629136
RTSI,1,20181214,140900,1118.4700000,1119.0600000,1118.4700000,1118.8600000,978625
RTSI,1,20181214,141000,1118.8600000,1119.1000000,1118.6600000,1119.0300000,699388
RTSI,1,20181214,141100,1119.0200000,1120.5700000,1119.0200000,1120.4600000,2098088
RTSI,1,20181214,141200,1120.5200000,1120.7900000,1119.6000000,1119.7900000,1205580
RTSI,1,20181214,141300,1119.7500000,1120.2800000,1119.6400000,1120.2000000,677956
RTSI,1,20181214,141400,1120.2700000,1120.4000000,1120.1600000,1120.3200000,267668
RTSI,1,20181214,141500,1120.3100000,1120.3100000,1119.7800000,1119.7800000,472085
RTSI,1,20181214,141600,1119.8500000,1120.2900000,1119.8400000,1120.2900000,459356
RTSI,1,20181214,141700,1120.3000000,1120.8800000,1120.1900000,1120.8300000,813532
RTSI,1,20181214,141800,1120.8300000,1120.9900000,1120.5700000,1120.9800000,1204368
RTSI,1,20181214,141900,1121.0100000,1121.0300000,1120.3100000,1120.3600000,545237
RTSI,1,20181214,142000,1120.3600000,1120.3600000,1119.7500000,1119.7700000,635439
